INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,M&MFIN,29-Oct-2015,335,PE,0,0,0,71,66.2,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,29-Oct-2015,340,PE,0,0,0,75.5,70.5,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,29-Oct-2015,345,PE,0,0,0,80.05,74.9,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,29-Oct-2015,350,PE,0,0,0,84.65,79.35,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,29-Oct-2015,355,PE,0,0,0,89.25,83.9,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,29-Oct-2015,360,PE,0,0,0,93.95,88.45,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,180,CE,0,0,0,96.8,93.5,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,185,CE,0,0,0,92.2,88.9,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,190,CE,0,0,0,87.65,84.35,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,195,CE,0,0,0,83.2,79.9,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,200,CE,0,0,0,78.8,75.55,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,205,CE,0,0,0,74.5,71.25,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,210,CE,0,0,0,70.35,67.1,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,215,CE,0,0,0,66.3,63.05,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,220,CE,0,0,0,62.35,59.1,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,225,CE,0,0,0,58.55,55.35,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,230,CE,0,0,0,54.85,51.7,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,235,CE,0,0,0,51.3,48.2,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,240,CE,0,0,0,47.9,44.85,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,245,CE,0,0,0,44.65,41.65,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,250,CE,0,0,0,41.55,38.6,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,255,CE,0,0,0,38.6,35.7,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,260,CE,0,0,0,35.8,33,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,265,CE,0,0,0,33.15,30.4,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,270,CE,0,0,0,30.65,28,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,275,CE,0,0,0,28.3,25.7,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,280,CE,0,0,0,26.1,23.6,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,285,CE,0,0,0,24,21.6,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,290,CE,0,0,0,22.05,19.75,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,295,CE,0,0,0,20.25,18.05,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,300,CE,0,0,0,18.55,16.45,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,305,CE,0,0,0,17,14.95,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,310,CE,0,0,0,15.55,13.6,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,315,CE,0,0,0,14.2,12.35,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,320,CE,0,0,0,12.95,11.2,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,325,CE,0,0,0,11.8,10.15,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,330,CE,0,0,0,10.75,9.2,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,335,CE,0,0,0,9.75,8.3,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,340,CE,0,0,0,8.85,7.5,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,345,CE,0,0,0,8.05,6.75,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,350,CE,0,0,0,7.3,6.1,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,355,CE,0,0,0,6.6,5.5,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,360,CE,0,0,0,6,4.95,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,180,PE,0,0,0,0.95,0.9,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,185,PE,0,0,0,1.2,1.2,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,190,PE,0,0,0,1.6,1.55,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,195,PE,0,0,0,2,2,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,200,PE,0,0,0,2.55,2.5,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,205,PE,0,0,0,3.15,3.15,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,210,PE,0,0,0,3.9,3.9,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,215,PE,0,0,0,4.75,4.75,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,220,PE,0,0,0,5.7,5.75,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,225,PE,0,0,0,6.8,6.85,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,230,PE,0,0,0,8.05,8.1,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,235,PE,0,0,0,9.4,9.5,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,240,PE,0,0,0,10.9,11.05,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,245,PE,0,0,0,12.55,12.75,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,250,PE,0,0,0,14.35,14.65,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,255,PE,0,0,0,16.3,16.65,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,260,PE,0,0,0,18.4,18.8,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,265,PE,0,0,0,20.65,21.15,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,270,PE,0,0,0,23.05,23.65,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,275,PE,0,0,0,25.6,26.25,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,280,PE,0,0,0,28.3,29.05,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,285,PE,0,0,0,31.1,31.95,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,290,PE,0,0,0,34.05,35,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,295,PE,0,0,0,37.15,38.2,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,300,PE,0,0,0,40.4,41.5,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,305,PE,0,0,0,43.7,44.95,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,310,PE,0,0,0,47.15,48.5,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,315,PE,0,0,0,50.7,52.15,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,320,PE,0,0,0,54.4,55.9,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,325,PE,0,0,0,58.15,59.75,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,330,PE,0,0,0,62,63.7,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,335,PE,0,0,0,65.9,67.7,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,340,PE,0,0,0,69.9,71.8,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,345,PE,0,0,0,74,76,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,350,PE,0,0,0,78.15,80.2,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,355,PE,0,0,0,82.35,84.5,0,0,0,0,28-AUG-2015,
OPTSTK,M&MFIN,26-Nov-2015,360,PE,0,0,0,86.65,88.85,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3050,CE,0,0,0,1150,1173.05,0,0,2000,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3100,CE,0,0,0,994.4,1123.35,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3150,CE,0,0,0,945.85,1073.7,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3200,CE,0,0,0,1011,1024.05,0,0,125,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3250,CE,0,0,0,849.5,974.5,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3300,CE,0,0,0,801.8,925.05,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3350,CE,0,0,0,754.6,875.75,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3400,CE,0,0,0,804.8,826.65,0,0,500,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3450,CE,0,0,0,662,777.85,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3500,CE,0,0,0,616.85,729.4,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3550,CE,0,0,0,572.7,681.45,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3600,CE,0,0,0,630,634.1,0,0,125,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3650,CE,0,0,0,487.95,587.6,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3700,CE,0,0,0,535,542.05,0,0,750,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3750,CE,0,0,0,495,497.65,0,0,125,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3800,CE,0,0,0,421,454.6,0,0,500,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3850,CE,0,0,0,336.6,413.05,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3900,CE,360,360,360,360,360,1,5.32,125,125,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3950,CE,0,0,0,272.1,335.55,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4000,CE,314,314,262.5,284.65,284.65,6,32.11,5000,-250,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4050,CE,0,0,0,279.9,265.95,0,0,125,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4100,CE,209,209,209,209,209,3,16.15,8125,375,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4150,CE,205.3,205.3,176.9,176.9,176.9,4,21.68,625,-250,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4200,CE,184.75,194,133.85,148.75,148.75,152,827.6,12625,250,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4250,CE,141.3,166.35,113.75,125.8,125.8,223,1221.28,10750,4625,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4300,CE,110.35,139.85,90.15,103.95,103.95,866,4777.04,49875,11750,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4350,CE,104.8,112,74.05,83.55,83.55,233,1293.35,11750,7000,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4400,CE,76.95,94,57.95,68.1,68.1,815,4560.25,72125,20500,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4450,CE,65,65,48.1,49.75,49.75,21,118.26,1125,1000,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4500,CE,49,61.95,37,42.7,42.7,884,5026.66,61875,17500,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4550,CE,40,40,33.15,33.15,33.15,16,91.78,3500,1125,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4600,CE,28.65,37.9,23,26.3,26.3,387,2239.84,37500,21375,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4650,CE,0,0,0,19.25,38.6,0,0,3750,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4700,CE,21.1,21.3,15,16,16,50,294.93,9125,3625,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4750,CE,15,15.5,15,15.5,15.5,2,11.91,1500,125,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4800,CE,14.95,14.95,9.05,9.8,9.8,15,90.21,6375,875,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4850,CE,0,0,0,42.75,16.5,0,0,375,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4900,CE,9.95,9.95,6,6,6,20,122.65,4500,1625,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4950,CE,0,0,0,15,10.4,0,0,375,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,5000,CE,3.55,3.55,3.5,3.5,3.5,3,18.76,3000,375,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,5050,CE,0,0,0,7.55,6.4,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,5100,CE,0,0,0,6.45,4.95,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,5150,CE,0,0,0,5.1,3.85,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3050,PE,0,0,0,0.6,0.05,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3100,PE,0,0,0,0.9,0.1,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3150,PE,0,0,0,1.4,0.15,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3200,PE,0,0,0,2.05,0.25,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3250,PE,0,0,0,3.05,0.45,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3300,PE,0,0,0,4.35,0.7,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3350,PE,0,0,0,6.15,1.1,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3400,PE,0,0,0,8.45,1.7,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3450,PE,0,0,0,11.5,2.6,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3500,PE,0,0,0,15.4,3.9,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3550,PE,0,0,0,20.25,5.65,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3600,PE,0,0,0,26.2,8.05,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3650,PE,0,0,0,10,11.25,0,0,500,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3700,PE,10,10,10,10,10,1,4.63,125,125,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3750,PE,0,0,0,22,20.75,0,0,2000,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3800,PE,16,28.15,15,22.55,22.55,82,391.57,9750,5750,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3850,PE,0,0,0,65.45,35.6,0,0,1000,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3900,PE,19.55,41.8,19.55,34.6,34.6,84,412.9,13875,7500,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,3950,PE,39,39,39,39,39,1,4.98,2500,125,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4000,PE,36.4,64.7,34.55,52.95,52.95,582,2945.37,38625,18125,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4050,PE,51.15,78.75,49.55,64.15,64.15,50,257.21,3125,875,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4100,PE,44.95,96.45,44.95,78.45,78.45,449,2342.64,27500,12750,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4150,PE,84.8,115,68,96.4,96.4,95,503.95,6625,3750,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4200,PE,107.95,139.25,82,123.85,123.85,436,2349.54,26125,9875,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4250,PE,125,158,100.4,145.65,145.65,92,504.23,5875,3375,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4300,PE,146.3,172,124.95,168.05,168.05,77,427.82,10750,1375,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4350,PE,204,204,204,204,204,1,5.69,1000,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4400,PE,200,260,190,247,247,24,137.99,5625,1125,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4450,PE,0,0,0,278.4,300.6,0,0,1500,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4500,PE,278.05,330,257.75,330,330,13,77.57,11625,-500,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4550,PE,0,0,0,449,375.4,0,0,2125,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4600,PE,0,0,0,359,415.3,0,0,6875,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4650,PE,0,0,0,145,456.65,0,0,125,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4700,PE,0,0,0,490,499.25,0,0,750,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4750,PE,0,0,0,648.5,543,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4800,PE,0,0,0,252,587.8,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4850,PE,0,0,0,738.6,633.4,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4900,PE,0,0,0,784.55,679.75,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,4950,PE,0,0,0,396.8,726.75,0,0,125,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,5000,PE,0,0,0,360,774.25,0,0,1000,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,5050,PE,0,0,0,925.1,822.2,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,5100,PE,0,0,0,875.45,870.5,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,24-Sep-2015,5150,PE,0,0,0,923.35,919.1,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3300,CE,0,0,0,1061.15,959,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3350,CE,0,0,0,1012.35,912.4,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3400,CE,0,0,0,963.65,866.4,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3450,CE,0,0,0,915.15,821.1,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3500,CE,0,0,0,866.85,776.55,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3550,CE,0,0,0,818.85,732.9,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3600,CE,0,0,0,771.25,690.15,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3650,CE,0,0,0,724.15,648.5,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3700,CE,0,0,0,677.6,607.95,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3750,CE,0,0,0,631.85,568.65,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3800,CE,0,0,0,586.95,530.6,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3850,CE,0,0,0,543.1,494.05,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3900,CE,0,0,0,500.45,458.75,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3950,CE,0,0,0,459.15,424.85,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4000,CE,0,0,0,419.35,392.6,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4050,CE,0,0,0,381.25,361.9,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4100,CE,0,0,0,345.05,332.8,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4150,CE,0,0,0,310.5,305.3,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4200,CE,0,0,0,278.15,279.35,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4250,CE,0,0,0,247.9,255,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4300,CE,0,0,0,219.8,232.15,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4350,CE,0,0,0,193.85,210.9,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4400,CE,0,0,0,170.05,191.1,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4450,CE,0,0,0,148.4,172.75,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4500,CE,0,0,0,128.8,155.75,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4550,CE,0,0,0,111.15,140.15,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4600,CE,0,0,0,95.45,125.8,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4650,CE,0,0,0,81.5,112.65,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4700,CE,0,0,0,69.5,100.9,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4750,CE,0,0,0,58.6,90,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4800,CE,0,0,0,49.3,79.95,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4850,CE,0,0,0,41.25,70.95,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4900,CE,0,0,0,34.3,62.9,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4950,CE,0,0,0,28.4,55.6,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,5000,CE,0,0,0,23.4,49.05,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,5050,CE,0,0,0,19.2,43.2,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,5100,CE,0,0,0,15.65,37.95,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,5150,CE,0,0,0,12.7,33.25,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3300,PE,0,0,0,0.4,9.65,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3350,PE,0,0,0,0.65,12.4,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3400,PE,0,0,0,1,15.75,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3450,PE,0,0,0,1.5,19.75,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3500,PE,0,0,0,2.25,24.6,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3550,PE,0,0,0,3.25,30.25,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3600,PE,0,0,0,4.7,36.9,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3650,PE,0,0,0,6.6,44.55,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3700,PE,0,0,0,9.1,53.35,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3750,PE,0,0,0,12.35,63.35,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3800,PE,0,0,0,16.45,74.7,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3850,PE,0,0,0,21.65,87.5,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3900,PE,0,0,0,28,101.55,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,3950,PE,0,0,0,35.75,116.95,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4000,PE,0,0,0,45,134.05,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4050,PE,0,0,0,55.9,152.7,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4100,PE,0,0,0,68.75,172.95,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4150,PE,0,0,0,83.2,194.75,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4200,PE,0,0,0,99.9,218.15,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4250,PE,0,0,0,118.65,243.1,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4300,PE,0,0,0,139.6,269.65,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4350,PE,0,0,0,162.65,297.7,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4400,PE,0,0,0,187.9,327.25,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4450,PE,0,0,0,215.25,358.25,0,0,0,0,28-AUG-2015,
OPTSTK,MARUTI,29-Oct-2015,4500,PE,0,0,0,244.7,390.6,0,0,0,0,28-AUG-2015,
